ts,open,high,low,close,volume
2026-05-19 16:00:00+00:00,184.784,184.792,184.757,184.785,720
2026-05-19 16:05:00+00:00,184.785,184.84,184.783,184.821,824
2026-05-19 16:10:00+00:00,184.821,184.871,184.815,184.838,666
2026-05-19 16:15:00+00:00,184.84,184.847,184.773,184.782,613
2026-05-19 16:20:00+00:00,184.782,184.791,184.749,184.753,750
2026-05-19 16:25:00+00:00,184.753,184.753,184.72,184.746,737
2026-05-19 16:30:00+00:00,184.746,184.75,184.605,184.684,1060
2026-05-19 16:35:00+00:00,184.685,184.723,184.654,184.681,1044
2026-05-19 16:40:00+00:00,184.681,184.698,184.651,184.686,879
2026-05-19 16:45:00+00:00,184.686,184.721,184.668,184.704,872
2026-05-19 16:50:00+00:00,184.704,184.715,184.551,184.699,1170
2026-05-19 16:55:00+00:00,184.699,184.75,184.694,184.716,767
2026-05-19 17:00:00+00:00,184.716,184.764,184.688,184.76,937
2026-05-19 17:05:00+00:00,184.76,184.783,184.711,184.741,924
2026-05-19 17:10:00+00:00,184.741,184.773,184.702,184.703,858
2026-05-19 17:15:00+00:00,184.703,184.717,184.656,184.686,730
2026-05-19 17:20:00+00:00,184.686,184.693,184.655,184.68,856
2026-05-19 17:25:00+00:00,184.68,184.691,184.631,184.677,996
2026-05-19 17:30:00+00:00,184.677,184.686,184.601,184.609,769
2026-05-19 17:35:00+00:00,184.609,184.62,184.569,184.595,872
2026-05-19 17:40:00+00:00,184.595,184.612,184.569,184.577,863
2026-05-19 17:45:00+00:00,184.577,184.635,184.576,184.607,826
2026-05-19 17:50:00+00:00,184.607,184.619,184.54,184.542,837
2026-05-19 17:55:00+00:00,184.542,184.588,184.426,184.448,1393
2026-05-19 18:00:00+00:00,184.448,184.492,184.436,184.441,887
2026-05-19 18:05:00+00:00,184.442,184.465,184.36,184.44,828
2026-05-19 18:10:00+00:00,184.437,184.492,184.434,184.482,514
2026-05-19 18:15:00+00:00,184.482,184.497,184.448,184.495,704
2026-05-19 18:20:00+00:00,184.495,184.497,184.466,184.48,635
2026-05-19 18:25:00+00:00,184.48,184.562,184.478,184.547,566
2026-05-19 18:30:00+00:00,184.547,184.596,184.532,184.595,585
2026-05-19 18:35:00+00:00,184.595,184.624,184.563,184.605,496
2026-05-19 18:40:00+00:00,184.605,184.64,184.592,184.604,431
2026-05-19 18:45:00+00:00,184.604,184.615,184.59,184.599,376
2026-05-19 18:50:00+00:00,184.599,184.61,184.581,184.59,398
2026-05-19 18:55:00+00:00,184.59,184.615,184.577,184.607,443
2026-05-19 19:00:00+00:00,184.605,184.609,184.571,184.576,493
2026-05-19 19:05:00+00:00,184.575,184.61,184.455,184.524,635
2026-05-19 19:10:00+00:00,184.524,184.556,184.206,184.269,1277
2026-05-19 19:15:00+00:00,184.269,184.423,184.269,184.388,737
2026-05-19 19:20:00+00:00,184.388,184.434,184.353,184.377,496
2026-05-19 19:25:00+00:00,184.377,184.423,184.345,184.401,720
2026-05-19 19:30:00+00:00,184.401,184.411,184.366,184.374,702
2026-05-19 19:35:00+00:00,184.374,184.394,184.331,184.353,580
2026-05-19 19:40:00+00:00,184.353,184.371,184.33,184.36,590
2026-05-19 19:45:00+00:00,184.36,184.363,184.311,184.354,386
2026-05-19 19:50:00+00:00,184.354,184.37,184.346,184.357,382
2026-05-19 19:55:00+00:00,184.357,184.358,184.323,184.346,410
2026-05-19 20:00:00+00:00,184.346,184.383,184.343,184.381,432
2026-05-19 20:05:00+00:00,184.381,184.409,184.372,184.406,323
2026-05-19 20:10:00+00:00,184.406,184.428,184.392,184.414,397
2026-05-19 20:15:00+00:00,184.415,184.417,184.391,184.398,224
2026-05-19 20:20:00+00:00,184.398,184.411,184.386,184.393,167
2026-05-19 20:25:00+00:00,184.393,184.418,184.389,184.398,306
2026-05-19 20:30:00+00:00,184.398,184.436,184.391,184.424,254
2026-05-19 20:35:00+00:00,184.424,184.437,184.414,184.429,239
2026-05-19 20:40:00+00:00,184.43,184.437,184.356,184.368,526
2026-05-19 20:45:00+00:00,184.368,184.388,184.338,184.341,448
2026-05-19 20:50:00+00:00,184.341,184.39,184.341,184.377,341
2026-05-19 20:55:00+00:00,184.377,184.463,184.377,184.45,437
2026-05-19 21:00:00+00:00,184.45,184.505,184.449,184.502,402
2026-05-19 21:05:00+00:00,184.502,184.527,184.487,184.526,411
2026-05-19 21:10:00+00:00,184.526,184.541,184.5,184.519,403
2026-05-19 21:15:00+00:00,184.519,184.559,184.513,184.559,241
2026-05-19 21:20:00+00:00,184.559,184.572,184.548,184.553,411
2026-05-19 21:25:00+00:00,184.553,184.603,184.539,184.582,492
