ts,open,high,low,close,volume
2026-04-06 13:20:00+00:00,1.39219,1.39221,1.39207,1.39219,95
2026-04-06 13:25:00+00:00,1.39221,1.39233,1.39219,1.3923,120
2026-04-06 13:30:00+00:00,1.3923,1.3925,1.39227,1.3923,95
2026-04-06 13:35:00+00:00,1.3923,1.3924699999999999,1.3923,1.3924699999999999,70
2026-04-06 13:40:00+00:00,1.3924699999999999,1.3926,1.39238,1.3925100000000001,81
2026-04-06 13:45:00+00:00,1.3925100000000001,1.39289,1.39246,1.3925,450
2026-04-06 13:50:00+00:00,1.3925,1.39258,1.3924,1.3925100000000001,231
2026-04-06 13:55:00+00:00,1.3925100000000001,1.39253,1.39239,1.3924,130
2026-04-06 14:00:00+00:00,1.3924,1.3926,1.39219,1.39254,271
2026-04-06 14:05:00+00:00,1.39254,1.39257,1.39231,1.39241,177
2026-04-06 14:10:00+00:00,1.39241,1.39254,1.39238,1.39245,150
2026-04-06 14:15:00+00:00,1.39245,1.39246,1.39228,1.39239,175
2026-04-06 14:20:00+00:00,1.39239,1.39245,1.39203,1.39209,166
2026-04-06 14:25:00+00:00,1.39209,1.3921299999999999,1.39194,1.39194,131
2026-04-06 14:30:00+00:00,1.39194,1.39233,1.39187,1.39198,175
2026-04-06 14:35:00+00:00,1.39198,1.39206,1.3918300000000001,1.39199,157
2026-04-06 14:40:00+00:00,1.39199,1.39242,1.3919000000000001,1.3924,211
2026-04-06 14:45:00+00:00,1.3924,1.3924,1.39206,1.39206,265
2026-04-06 14:50:00+00:00,1.39206,1.39225,1.39194,1.39206,204
2026-04-06 14:55:00+00:00,1.39206,1.39208,1.3918599999999999,1.39192,190
2026-04-06 15:00:00+00:00,1.39192,1.39226,1.39191,1.39212,147
2026-04-06 15:05:00+00:00,1.39212,1.39212,1.39172,1.39189,119
2026-04-06 15:10:00+00:00,1.39189,1.39198,1.3918300000000001,1.39189,88
2026-04-06 15:15:00+00:00,1.39189,1.39211,1.39187,1.39205,135
2026-04-06 15:20:00+00:00,1.39205,1.39246,1.39205,1.39228,237
2026-04-06 15:25:00+00:00,1.39228,1.39229,1.39185,1.39198,245
2026-04-06 15:30:00+00:00,1.39198,1.39199,1.39173,1.3918300000000001,190
2026-04-06 15:35:00+00:00,1.3918300000000001,1.39191,1.39138,1.3915,200
2026-04-06 15:40:00+00:00,1.3915,1.39179,1.39147,1.39154,215
2026-04-06 15:45:00+00:00,1.39154,1.39157,1.39093,1.39094,223
2026-04-06 15:50:00+00:00,1.39094,1.39126,1.39092,1.39109,192
2026-04-06 15:55:00+00:00,1.39111,1.39133,1.39109,1.39114,216
2026-04-06 16:00:00+00:00,1.39114,1.39133,1.39105,1.39121,237
2026-04-06 16:05:00+00:00,1.39121,1.3912900000000001,1.39094,1.39096,190
2026-04-06 16:10:00+00:00,1.39096,1.39096,1.3906,1.39071,138
2026-04-06 16:15:00+00:00,1.39071,1.39093,1.39071,1.3909099999999999,151
2026-04-06 16:20:00+00:00,1.3909099999999999,1.39092,1.39067,1.39069,123
2026-04-06 16:25:00+00:00,1.39069,1.39073,1.39053,1.39054,167
2026-04-06 16:30:00+00:00,1.39054,1.39072,1.39033,1.39033,366
2026-04-06 16:35:00+00:00,1.39033,1.39054,1.39022,1.39054,317
2026-04-06 16:40:00+00:00,1.39054,1.39101,1.39047,1.391,268
2026-04-06 16:45:00+00:00,1.39099,1.39107,1.3907,1.39099,296
2026-04-06 16:50:00+00:00,1.39099,1.39107,1.3905,1.39051,416
2026-04-06 16:55:00+00:00,1.39051,1.39074,1.39048,1.39058,244
2026-04-06 17:00:00+00:00,1.39058,1.39148,1.39025,1.39147,523
2026-04-06 17:05:00+00:00,1.39147,1.39172,1.3912,1.39164,530
2026-04-06 17:10:00+00:00,1.39164,1.39172,1.39099,1.3911,360
2026-04-06 17:15:00+00:00,1.3911,1.39123,1.391,1.39119,324
2026-04-06 17:20:00+00:00,1.39119,1.3915199999999999,1.39111,1.39121,371
2026-04-06 17:25:00+00:00,1.39121,1.39124,1.3909,1.39099,310
2026-04-06 17:30:00+00:00,1.39099,1.39105,1.3907,1.39072,260
2026-04-06 17:35:00+00:00,1.39072,1.39163,1.39069,1.39124,640
2026-04-06 17:40:00+00:00,1.39124,1.39128,1.39073,1.3909099999999999,444
2026-04-06 17:45:00+00:00,1.3909099999999999,1.39106,1.39069,1.39106,445
2026-04-06 17:50:00+00:00,1.39106,1.39142,1.39097,1.3912200000000001,381
2026-04-06 17:55:00+00:00,1.3912200000000001,1.39163,1.39103,1.3914900000000001,474
2026-04-06 18:00:00+00:00,1.3914900000000001,1.39212,1.39147,1.39187,408
2026-04-06 18:05:00+00:00,1.39188,1.39205,1.39175,1.39197,400
2026-04-06 18:10:00+00:00,1.39197,1.3921999999999999,1.39185,1.39208,423
2026-04-06 18:15:00+00:00,1.39208,1.39222,1.39197,1.39201,593
2026-04-06 18:20:00+00:00,1.39201,1.39203,1.39184,1.39188,550
2026-04-06 18:25:00+00:00,1.39188,1.39208,1.39185,1.39188,305
2026-04-06 18:30:00+00:00,1.39188,1.39228,1.39185,1.39212,251
2026-04-06 18:35:00+00:00,1.39212,1.39224,1.3919000000000001,1.3921999999999999,176
2026-04-06 18:40:00+00:00,1.3921999999999999,1.39238,1.39206,1.39219,258
2026-04-06 18:45:00+00:00,1.39219,1.39233,1.39205,1.39207,220
2026-04-06 18:50:00+00:00,1.39207,1.39212,1.3918599999999999,1.39187,186
2026-04-06 18:55:00+00:00,1.39187,1.39191,1.39151,1.39157,321
2026-04-06 19:00:00+00:00,1.39157,1.3917,1.3914900000000001,1.3915199999999999,290
2026-04-06 19:05:00+00:00,1.3915199999999999,1.39154,1.3912499999999999,1.3915,231
2026-04-06 19:10:00+00:00,1.3915,1.39167,1.39109,1.39132,207
2026-04-06 19:15:00+00:00,1.39132,1.39139,1.3911,1.3913,145
2026-04-06 19:20:00+00:00,1.3913,1.3916,1.39121,1.3915899999999999,149
2026-04-06 19:25:00+00:00,1.3915899999999999,1.39185,1.3914900000000001,1.39163,162
2026-04-06 19:30:00+00:00,1.39163,1.39182,1.39161,1.3918,186
2026-04-06 19:35:00+00:00,1.3918,1.39181,1.39148,1.39165,193
2026-04-06 19:40:00+00:00,1.39165,1.39167,1.39148,1.39161,146
2026-04-06 19:45:00+00:00,1.39161,1.39176,1.39154,1.39157,226
2026-04-06 19:50:00+00:00,1.39157,1.39173,1.3915,1.39171,202
2026-04-06 19:55:00+00:00,1.39171,1.39192,1.3916,1.3917,346
2026-04-06 20:00:00+00:00,1.3917,1.39216,1.3917,1.39215,410
2026-04-06 20:05:00+00:00,1.39215,1.39227,1.39197,1.39225,292
2026-04-06 20:10:00+00:00,1.39225,1.39226,1.39204,1.39215,530
2026-04-06 20:15:00+00:00,1.39215,1.39236,1.39207,1.39208,374
2026-04-06 20:20:00+00:00,1.39208,1.3921700000000001,1.39188,1.39189,299
2026-04-06 20:25:00+00:00,1.39189,1.39192,1.39161,1.3918,249
2026-04-06 20:30:00+00:00,1.3918,1.39187,1.3915199999999999,1.39168,238
2026-04-06 20:35:00+00:00,1.39168,1.39191,1.39168,1.39175,325
2026-04-06 20:40:00+00:00,1.39175,1.39193,1.39162,1.39165,255
2026-04-06 20:45:00+00:00,1.39165,1.39191,1.39162,1.3918,218
2026-04-06 20:50:00+00:00,1.3918,1.3918599999999999,1.39171,1.39177,158
2026-04-06 20:55:00+00:00,1.39177,1.39187,1.39169,1.39182,171
2026-04-06 21:00:00+00:00,1.3918300000000001,1.39196,1.39171,1.39176,244
2026-04-06 21:05:00+00:00,1.39176,1.39185,1.39173,1.39178,182
2026-04-06 21:10:00+00:00,1.39178,1.39181,1.39143,1.3915199999999999,504
2026-04-06 21:15:00+00:00,1.3915199999999999,1.39154,1.39142,1.3914900000000001,229
2026-04-06 21:20:00+00:00,1.3914900000000001,1.39151,1.3912900000000001,1.3912900000000001,266
2026-04-06 21:25:00+00:00,1.39131,1.39135,1.3912,1.39124,226
2026-04-06 21:30:00+00:00,1.39124,1.39153,1.39117,1.39134,237
2026-04-06 21:35:00+00:00,1.39133,1.39179,1.39128,1.39179,292
2026-04-06 21:40:00+00:00,1.39179,1.39195,1.39176,1.39195,234
2026-04-06 21:45:00+00:00,1.39195,1.39204,1.39177,1.39179,245
2026-04-06 21:50:00+00:00,1.39179,1.3919000000000001,1.39168,1.39172,186
2026-04-06 21:55:00+00:00,1.39172,1.39192,1.3917,1.39178,318
2026-04-06 22:00:00+00:00,1.39177,1.39191,1.39147,1.39148,168
2026-04-06 22:05:00+00:00,1.39148,1.39154,1.39137,1.39153,114
2026-04-06 22:10:00+00:00,1.39155,1.39158,1.3914,1.39145,102
2026-04-06 22:15:00+00:00,1.39146,1.3914900000000001,1.39141,1.3914900000000001,49
2026-04-06 22:20:00+00:00,1.3914900000000001,1.39163,1.39148,1.39161,76
2026-04-06 22:25:00+00:00,1.39161,1.39172,1.3916,1.39168,93
2026-04-06 22:30:00+00:00,1.39168,1.39172,1.3915899999999999,1.39168,161
2026-04-06 22:35:00+00:00,1.39168,1.39168,1.3915600000000001,1.3916,127
2026-04-06 22:40:00+00:00,1.3916,1.39175,1.39158,1.3917,200
2026-04-06 22:45:00+00:00,1.3917,1.39171,1.39157,1.39158,131
2026-04-06 22:50:00+00:00,1.39158,1.39162,1.3914900000000001,1.3916,211
2026-04-06 22:55:00+00:00,1.3915899999999999,1.39173,1.39153,1.39168,235
2026-04-06 23:00:00+00:00,1.39165,1.39167,1.39153,1.39154,152
2026-04-06 23:05:00+00:00,1.39154,1.39178,1.3915199999999999,1.39167,120
2026-04-06 23:10:00+00:00,1.39167,1.39176,1.39155,1.3916,265
2026-04-06 23:15:00+00:00,1.3916,1.39167,1.39144,1.3915899999999999,141
2026-04-06 23:20:00+00:00,1.3915899999999999,1.3916,1.39139,1.39143,89
2026-04-06 23:25:00+00:00,1.39143,1.3914900000000001,1.39143,1.39147,87
2026-04-06 23:30:00+00:00,1.39144,1.3915600000000001,1.39138,1.39143,39
2026-04-06 23:35:00+00:00,1.39143,1.39144,1.3912900000000001,1.39134,50
2026-04-06 23:40:00+00:00,1.39134,1.39134,1.39106,1.39107,25
2026-04-06 23:45:00+00:00,1.39107,1.39114,1.39105,1.39113,51
2026-04-06 23:50:00+00:00,1.39113,1.39121,1.3909500000000001,1.39104,45
2026-04-06 23:55:00+00:00,1.39104,1.39104,1.39073,1.39085,58
2026-04-07 00:00:00+00:00,1.3905699999999999,1.39059,1.39012,1.39018,17
2026-04-07 00:05:00+00:00,1.39018,1.39071,1.39018,1.39066,32
2026-04-07 00:10:00+00:00,1.39052,1.3906800000000001,1.3902,1.39062,17
2026-04-07 00:15:00+00:00,1.3906399999999999,1.39081,1.3906100000000001,1.3908,47
2026-04-07 00:20:00+00:00,1.39081,1.39084,1.39059,1.39059,35
2026-04-07 00:25:00+00:00,1.39059,1.39059,1.39017,1.39051,26
2026-04-07 00:30:00+00:00,1.39051,1.3905699999999999,1.39017,1.39056,56
2026-04-07 00:35:00+00:00,1.3905699999999999,1.3906399999999999,1.3905,1.3905,204
2026-04-07 00:40:00+00:00,1.3905,1.39053,1.39044,1.39047,165
2026-04-07 00:45:00+00:00,1.39047,1.39085,1.39023,1.39079,78
2026-04-07 00:50:00+00:00,1.39079,1.39089,1.39042,1.39044,65
2026-04-07 00:55:00+00:00,1.39044,1.39065,1.39013,1.39042,303
2026-04-07 01:00:00+00:00,1.39042,1.39093,1.39026,1.39077,101
2026-04-07 01:05:00+00:00,1.39077,1.39083,1.39076,1.39082,21
2026-04-07 01:10:00+00:00,1.39082,1.39094,1.39081,1.39093,16
2026-04-07 01:15:00+00:00,1.39093,1.39093,1.39083,1.39083,12
2026-04-07 01:20:00+00:00,1.39083,1.39104,1.39082,1.3909799999999999,60
2026-04-07 01:25:00+00:00,1.3909799999999999,1.3909799999999999,1.39093,1.39094,21
2026-04-07 01:30:00+00:00,1.39093,1.39093,1.39082,1.39092,18
2026-04-07 01:35:00+00:00,1.39092,1.39092,1.39083,1.3909099999999999,25
2026-04-07 01:40:00+00:00,1.3909099999999999,1.3909099999999999,1.39084,1.3909099999999999,44
2026-04-07 01:45:00+00:00,1.3909099999999999,1.39112,1.3909099999999999,1.39092,47
2026-04-07 01:50:00+00:00,1.39092,1.39103,1.39092,1.39102,48
2026-04-07 01:55:00+00:00,1.39102,1.39115,1.39102,1.3911,82
2026-04-07 02:00:00+00:00,1.3911,1.3911,1.3909099999999999,1.39093,84
2026-04-07 02:05:00+00:00,1.39093,1.39113,1.3909099999999999,1.39112,57
2026-04-07 02:10:00+00:00,1.3911,1.39111,1.39102,1.39102,25
2026-04-07 02:15:00+00:00,1.39102,1.39105,1.39102,1.39103,26
2026-04-07 02:20:00+00:00,1.39103,1.39115,1.39102,1.39113,58
2026-04-07 02:25:00+00:00,1.39113,1.3912,1.39111,1.3912,65
2026-04-07 02:30:00+00:00,1.3912,1.3912200000000001,1.39119,1.39121,36
2026-04-07 02:35:00+00:00,1.3912200000000001,1.39123,1.3912,1.3912200000000001,34
2026-04-07 02:40:00+00:00,1.3912200000000001,1.3914,1.3912,1.3913,62
2026-04-07 02:45:00+00:00,1.39131,1.39131,1.3912,1.39121,58
2026-04-07 02:50:00+00:00,1.39121,1.39124,1.39111,1.39121,54
2026-04-07 02:55:00+00:00,1.39121,1.39123,1.39112,1.39121,74
2026-04-07 03:00:00+00:00,1.39121,1.3915600000000001,1.39119,1.3915,253
2026-04-07 03:05:00+00:00,1.3915,1.39163,1.39145,1.3915,200
2026-04-07 03:10:00+00:00,1.3915,1.39163,1.39147,1.39151,296
2026-04-07 03:15:00+00:00,1.39151,1.39151,1.39123,1.39143,511
2026-04-07 03:20:00+00:00,1.39143,1.39155,1.39134,1.39155,309
2026-04-07 03:25:00+00:00,1.39155,1.39157,1.39147,1.39153,231
2026-04-07 03:30:00+00:00,1.39153,1.39162,1.39145,1.3916,281
2026-04-07 03:35:00+00:00,1.3916,1.39174,1.3915899999999999,1.39173,208
2026-04-07 03:40:00+00:00,1.39173,1.3918,1.39168,1.39173,176
2026-04-07 03:45:00+00:00,1.39173,1.39176,1.39171,1.39172,140
2026-04-07 03:50:00+00:00,1.39172,1.39181,1.39167,1.39176,285
2026-04-07 03:55:00+00:00,1.39176,1.39187,1.39172,1.3918599999999999,176
2026-04-07 04:00:00+00:00,1.3918599999999999,1.392,1.39166,1.39172,323
2026-04-07 04:05:00+00:00,1.39171,1.39182,1.3916,1.39182,281
2026-04-07 04:10:00+00:00,1.39182,1.39211,1.39177,1.39202,233
2026-04-07 04:15:00+00:00,1.39202,1.39204,1.39182,1.39185,269
2026-04-07 04:20:00+00:00,1.39185,1.39196,1.3918,1.3919000000000001,145
2026-04-07 04:25:00+00:00,1.3919000000000001,1.39201,1.39184,1.39189,126
2026-04-07 04:30:00+00:00,1.39189,1.39204,1.39188,1.39202,140
2026-04-07 04:35:00+00:00,1.39202,1.3925,1.39201,1.39242,237
2026-04-07 04:40:00+00:00,1.39243,1.3925,1.39238,1.39246,315
2026-04-07 04:45:00+00:00,1.39246,1.39272,1.39241,1.39269,228
2026-04-07 04:50:00+00:00,1.39269,1.3929,1.39266,1.39282,243
2026-04-07 04:55:00+00:00,1.3928099999999999,1.39291,1.39265,1.39266,221
2026-04-07 05:00:00+00:00,1.39266,1.3927100000000001,1.3925,1.39255,213
2026-04-07 05:05:00+00:00,1.39255,1.39289,1.39249,1.39288,242
2026-04-07 05:10:00+00:00,1.39288,1.39296,1.3927800000000001,1.39291,160
2026-04-07 05:15:00+00:00,1.39291,1.39298,1.39286,1.39293,209
2026-04-07 05:20:00+00:00,1.39293,1.39295,1.39275,1.3928,183
2026-04-07 05:25:00+00:00,1.3928,1.39282,1.39272,1.39275,148
2026-04-07 05:30:00+00:00,1.39275,1.3928099999999999,1.39269,1.39276,110
2026-04-07 05:35:00+00:00,1.39276,1.3927800000000001,1.3926,1.3926,106
2026-04-07 05:40:00+00:00,1.3926,1.39264,1.39252,1.39263,156
2026-04-07 05:45:00+00:00,1.39263,1.39269,1.39257,1.39259,214
2026-04-07 05:50:00+00:00,1.39259,1.39265,1.39256,1.39261,249
2026-04-07 05:55:00+00:00,1.39261,1.39262,1.39243,1.3925100000000001,256
2026-04-07 06:00:00+00:00,1.3925100000000001,1.3925100000000001,1.3923,1.39243,167
2026-04-07 06:05:00+00:00,1.39243,1.39245,1.39239,1.39241,129
2026-04-07 06:10:00+00:00,1.39241,1.39242,1.39231,1.39239,192
2026-04-07 06:15:00+00:00,1.39239,1.39253,1.39237,1.39252,120
2026-04-07 06:20:00+00:00,1.39252,1.39252,1.39237,1.39238,127
2026-04-07 06:25:00+00:00,1.39238,1.39241,1.39231,1.39232,167
2026-04-07 06:30:00+00:00,1.39232,1.39233,1.3921700000000001,1.3921999999999999,202
2026-04-07 06:35:00+00:00,1.3921999999999999,1.39225,1.39207,1.39208,183
2026-04-07 06:40:00+00:00,1.39208,1.39208,1.39193,1.39194,120
2026-04-07 06:45:00+00:00,1.39194,1.39204,1.39191,1.39203,132
2026-04-07 06:50:00+00:00,1.39203,1.39205,1.39196,1.39203,164
2026-04-07 06:55:00+00:00,1.39203,1.39204,1.39198,1.39204,134
2026-04-07 07:00:00+00:00,1.39204,1.39204,1.39192,1.39194,139
2026-04-07 07:05:00+00:00,1.39194,1.39204,1.39194,1.39195,133
2026-04-07 07:10:00+00:00,1.39195,1.39197,1.39188,1.39195,93
2026-04-07 07:15:00+00:00,1.39195,1.39197,1.39191,1.39194,101
2026-04-07 07:20:00+00:00,1.39194,1.39203,1.39192,1.39194,201
2026-04-07 07:25:00+00:00,1.39194,1.39198,1.39189,1.39192,181
2026-04-07 07:30:00+00:00,1.39192,1.39193,1.39175,1.39176,213
2026-04-07 07:35:00+00:00,1.39176,1.39208,1.39175,1.39206,186
2026-04-07 07:40:00+00:00,1.39206,1.39206,1.39173,1.39173,191
2026-04-07 07:45:00+00:00,1.39173,1.39175,1.3915199999999999,1.39155,114
2026-04-07 07:50:00+00:00,1.39155,1.39167,1.39154,1.39164,165
2026-04-07 07:55:00+00:00,1.39164,1.39176,1.39163,1.39174,96
2026-04-07 08:00:00+00:00,1.39175,1.39196,1.3917,1.39185,226
2026-04-07 08:05:00+00:00,1.39185,1.39188,1.39174,1.39181,136
2026-04-07 08:10:00+00:00,1.39181,1.3918599999999999,1.39179,1.39184,113
2026-04-07 08:15:00+00:00,1.39184,1.3918599999999999,1.39173,1.39174,137
2026-04-07 08:20:00+00:00,1.39174,1.39191,1.3917,1.39191,212
2026-04-07 08:25:00+00:00,1.39191,1.39196,1.3918300000000001,1.39192,338
2026-04-07 08:30:00+00:00,1.39191,1.39205,1.39188,1.39194,348
2026-04-07 08:35:00+00:00,1.39194,1.39197,1.39179,1.39181,281
2026-04-07 08:40:00+00:00,1.39181,1.39228,1.3918,1.39226,378
2026-04-07 08:45:00+00:00,1.39226,1.39242,1.39224,1.39227,230
2026-04-07 08:50:00+00:00,1.39227,1.39227,1.39205,1.39206,259
2026-04-07 08:55:00+00:00,1.39206,1.39207,1.39194,1.39196,122
2026-04-07 09:00:00+00:00,1.39196,1.39205,1.3918,1.39193,350
2026-04-07 09:05:00+00:00,1.39193,1.39195,1.39177,1.3918300000000001,302
2026-04-07 09:10:00+00:00,1.3918300000000001,1.39209,1.3918300000000001,1.39205,294
2026-04-07 09:15:00+00:00,1.39205,1.39219,1.392,1.39216,199
2026-04-07 09:20:00+00:00,1.39216,1.39225,1.3918,1.3918,217
2026-04-07 09:25:00+00:00,1.3918,1.3918,1.39158,1.39167,179
2026-04-07 09:30:00+00:00,1.39167,1.3921700000000001,1.39165,1.39207,263
2026-04-07 09:35:00+00:00,1.39207,1.39226,1.39204,1.39226,227
2026-04-07 09:40:00+00:00,1.39226,1.39227,1.39208,1.3921000000000001,255
2026-04-07 09:45:00+00:00,1.3921000000000001,1.39216,1.392,1.39202,237
2026-04-07 09:50:00+00:00,1.39202,1.39234,1.39197,1.39234,194
2026-04-07 09:55:00+00:00,1.39234,1.39242,1.39206,1.39206,175
2026-04-07 10:00:00+00:00,1.39206,1.39239,1.39205,1.39233,245
2026-04-07 10:05:00+00:00,1.39233,1.39265,1.39233,1.39261,164
2026-04-07 10:10:00+00:00,1.39261,1.39265,1.39242,1.39256,166
2026-04-07 10:15:00+00:00,1.39252,1.3926,1.39211,1.39223,192
