ts,open,high,low,close,volume
2026-03-31 03:05:00+00:00,45178.2,45181.7,45135.9,45142.9,1057
2026-03-31 03:10:00+00:00,45143.9,45151.1,45098.2,45114.4,1112
2026-03-31 03:15:00+00:00,45115.0,45119.9,45064.4,45078.6,1107
2026-03-31 03:20:00+00:00,45079.4,45097.6,45045.4,45074.9,1167
2026-03-31 03:25:00+00:00,45073.9,45124.1,45072.9,45115.4,1125
2026-03-31 03:30:00+00:00,45115.7,45126.3,45089.5,45097.9,1069
2026-03-31 03:35:00+00:00,45098.7,45247.4,45097.4,45204.5,1167
2026-03-31 03:40:00+00:00,45203.7,45311.1,45155.9,45310.2,1279
2026-03-31 03:45:00+00:00,45311.1,45529.4,45302.2,45476.3,1373
2026-03-31 03:50:00+00:00,45475.7,45492.9,45405.9,45457.8,1358
2026-03-31 03:55:00+00:00,45458.9,45471.9,45406.9,45442.9,1304
2026-03-31 04:00:00+00:00,45442.2,45472.9,45400.9,45411.0,1275
2026-03-31 04:05:00+00:00,45409.9,45418.7,45354.9,45362.4,1202
2026-03-31 04:10:00+00:00,45362.7,45399.0,45350.4,45391.5,1120
2026-03-31 04:15:00+00:00,45390.3,45460.4,45383.4,45451.5,1293
2026-03-31 04:20:00+00:00,45451.9,45549.2,45446.6,45525.6,1230
2026-03-31 04:25:00+00:00,45525.9,45596.4,45521.6,45580.2,1307
2026-03-31 04:30:00+00:00,45579.0,45646.9,45577.6,45643.3,1334
2026-03-31 04:35:00+00:00,45642.8,45690.4,45624.0,45683.9,1288
2026-03-31 04:40:00+00:00,45684.7,45694.4,45643.3,45653.7,1246
2026-03-31 04:45:00+00:00,45655.2,45657.3,45615.2,45616.7,1186
2026-03-31 04:50:00+00:00,45616.8,45662.2,45607.9,45632.6,1195
2026-03-31 04:55:00+00:00,45633.6,45637.9,45599.3,45608.1,1205
2026-03-31 05:00:00+00:00,45607.9,45617.5,45579.9,45594.4,1118
2026-03-31 05:05:00+00:00,45593.9,45634.5,45591.4,45624.1,1168
2026-03-31 05:10:00+00:00,45623.3,45635.4,45613.4,45630.0,1038
2026-03-31 05:15:00+00:00,45629.3,45655.3,45620.9,45639.9,1111
2026-03-31 05:20:00+00:00,45640.5,45668.7,45626.9,45641.7,1077
2026-03-31 05:25:00+00:00,45642.9,45661.9,45628.4,45650.7,1002
2026-03-31 05:30:00+00:00,45649.4,45676.9,45636.1,45648.1,1064
2026-03-31 05:35:00+00:00,45648.4,45679.6,45647.2,45665.9,945
2026-03-31 05:40:00+00:00,45665.9,45686.9,45641.3,45683.8,896
2026-03-31 05:45:00+00:00,45681.4,45688.9,45673.6,45682.5,891
2026-03-31 05:50:00+00:00,45682.9,45732.8,45682.2,45708.9,1110
