ts,open,high,low,close,volume,spread
2026-05-07 05:10:00+00:00,4698.875,4700.595,4698.705,4700.125,625,0.6373759999999966
2026-05-07 05:15:00+00:00,4700.405,4700.405,4695.595,4695.755,565,0.6834035398230419
2026-05-07 05:20:00+00:00,4695.785,4697.395,4694.868,4695.125,735,0.6552217687074765
2026-05-07 05:25:00+00:00,4695.105,4696.455,4694.625,4695.775,630,0.6622523809523652
2026-05-07 05:30:00+00:00,4695.805,4705.505,4694.795,4703.035,1460,0.6831760273972503
2026-05-07 05:35:00+00:00,4703.005,4705.835,4702.285,4705.055,1067,0.6486419868790744
2026-05-07 05:40:00+00:00,4705.055,4705.655,4702.965,4703.365,1133,0.6393265666372494
2026-05-07 05:45:00+00:00,4703.315,4705.005,4702.215,4704.915,906,0.6672284768212001
2026-05-07 05:50:00+00:00,4704.515,4706.365,4702.755,4704.505,1137,0.6560870712401004
2026-05-07 05:55:00+00:00,4704.525,4704.825,4700.525,4700.895,1203,0.6571072319202086
2026-05-07 06:00:00+00:00,4700.895,4707.495,4700.895,4705.815,994,0.5916398390341907
2026-05-07 06:05:00+00:00,4705.835,4708.105,4704.625,4707.705,932,0.5876137339055871
2026-05-07 06:10:00+00:00,4707.675,4710.195,4707.155,4707.915,1031,0.5860310378273718
2026-05-07 06:15:00+00:00,4707.955,4710.875,4707.095,4709.715,1027,0.5989318403115943
2026-05-07 06:20:00+00:00,4709.695,4713.845,4709.155,4713.395,1248,0.5902692307692242
2026-05-07 06:25:00+00:00,4713.385,4717.645,4711.315,4717.125,1161,0.5849776055124937
2026-05-07 06:30:00+00:00,4717.105,4733.665,4715.775,4732.795,1887,0.5973333333333313
2026-05-07 06:35:00+00:00,4733.105,4743.945,4732.975,4742.255,1945,0.6015907455013041
2026-05-07 06:40:00+00:00,4742.368,4749.805,4739.745,4745.685,2119,0.6026540821142058
2026-05-07 06:45:00+00:00,4745.598,4746.855,4737.548,4737.585,1391,0.6005923795830514
2026-05-07 06:50:00+00:00,4737.525,4739.928,4735.698,4736.325,1156,0.6893797577854827
2026-05-07 06:55:00+00:00,4736.245,4739.415,4735.485,4738.885,1280,0.5430554687500049
2026-05-07 07:00:00+00:00,4738.766,4741.065,4731.345,4734.165,1914,0.5881729362591483
2026-05-07 07:05:00+00:00,4734.165,4745.565,4732.895,4744.195,2587,0.5700842674912943
2026-05-07 07:10:00+00:00,4744.198,4750.115,4743.158,4748.885,2926,0.6158786739576203
2026-05-07 07:15:00+00:00,4748.935,4750.375,4741.875,4743.285,3031,0.5515252391949779
2026-05-07 07:20:00+00:00,4743.335,4744.715,4739.205,4739.505,2277,0.5595876152832528
2026-05-07 07:25:00+00:00,4739.805,4742.155,4737.665,4739.325,2349,0.5380578969774171
2026-05-07 07:30:00+00:00,4739.335,4742.905,4738.045,4741.655,2173,0.5507363092498866
2026-05-07 07:35:00+00:00,4741.785,4742.805,4739.105,4739.905,2055,0.5365309002433223
2026-05-07 07:40:00+00:00,4739.895,4743.955,4739.425,4742.765,1780,0.5208966292134621
2026-05-07 07:45:00+00:00,4742.795,4743.335,4736.935,4738.975,2085,0.539640767386091
2026-05-07 07:50:00+00:00,4739.035,4743.825,4738.695,4740.585,2063,0.49733591856520154
2026-05-07 07:55:00+00:00,4740.675,4744.465,4738.835,4743.125,1938,0.5231785345717281
2026-05-07 08:00:00+00:00,4743.125,4751.285,4742.495,4749.525,2764,0.5313484081041971
2026-05-07 08:05:00+00:00,4749.545,4753.275,4745.815,4747.975,2516,0.5377766295707586
2026-05-07 08:10:00+00:00,4747.975,4748.365,4742.265,4742.475,2310,0.5211956709956488
2026-05-07 08:15:00+00:00,4742.395,4742.875,4735.385,4736.415,2261,0.5335157010172564
2026-05-07 08:20:00+00:00,4736.415,4739.745,4735.205,4739.635,2068,0.5518617021276807
2026-05-07 08:25:00+00:00,4739.635,4742.105,4733.645,4740.035,1680,0.5306726190476021
2026-05-07 08:30:00+00:00,4739.995,4741.705,4736.285,4737.025,1685,0.5479964391691361
2026-05-07 08:35:00+00:00,4737.045,4738.405,4733.715,4736.305,1554,0.5505669240669089
2026-05-07 08:40:00+00:00,4736.335,4738.455,4734.895,4735.125,1109,0.5753877366997308
2026-05-07 08:45:00+00:00,4735.045,4736.015,4733.185,4735.645,1250,0.5582087999999829
2026-05-07 08:50:00+00:00,4735.755,4737.135,4732.255,4734.095,1474,0.5109464043419362
2026-05-07 08:55:00+00:00,4734.095,4734.555,4730.685,4730.845,1499,0.48150233488992716
2026-05-07 09:00:00+00:00,4730.945,4730.945,4721.665,4726.255,1953,0.5098571428571499
2026-05-07 09:05:00+00:00,4726.285,4732.745,4726.035,4732.625,1538,0.4631944083225092
2026-05-07 09:10:00+00:00,4732.645,4736.225,4732.285,4733.975,1549,0.5031523563589453
2026-05-07 09:15:00+00:00,4733.955,4737.225,4731.365,4735.375,1233,0.5614541768045411
2026-05-07 09:20:00+00:00,4735.305,4737.685,4733.635,4736.555,1380,0.5401992753623244
2026-05-07 09:25:00+00:00,4736.538,4738.615,4733.855,4735.425,1325,0.5408067924528442
2026-05-07 09:30:00+00:00,4735.228,4736.415,4732.945,4735.855,1659,0.5226311030741411
2026-05-07 09:35:00+00:00,4735.835,4736.965,4733.445,4735.475,1546,0.5387257438551128
2026-05-07 09:40:00+00:00,4735.455,4739.275,4735.255,4737.625,1107,0.5309665763324503
2026-05-07 09:45:00+00:00,4737.955,4738.865,4735.025,4735.505,1238,0.5214822294022494
2026-05-07 09:50:00+00:00,4735.595,4736.365,4732.805,4733.625,1751,0.5375756710451135
2026-05-07 09:55:00+00:00,4733.895,4734.055,4725.675,4728.835,1979,0.5387908034360848
2026-05-07 10:00:00+00:00,4728.785,4731.625,4726.405,4729.455,1865,0.5419689008042983
2026-05-07 10:05:00+00:00,4729.455,4733.425,4728.175,4733.105,1620,0.5349808641975269
2026-05-07 10:10:00+00:00,4733.075,4734.855,4732.295,4734.745,1244,0.5716889067524178
2026-05-07 10:15:00+00:00,4734.715,4736.105,4730.935,4731.218,1388,0.5409236311239269
2026-05-07 10:20:00+00:00,4731.218,4733.655,4728.325,4732.725,1519,0.5321428571428773
2026-05-07 10:25:00+00:00,4732.945,4734.145,4731.365,4732.275,1406,0.5516749644381066
2026-05-07 10:30:00+00:00,4732.295,4732.295,4727.735,4730.305,1554,0.5326209781209724
2026-05-07 10:35:00+00:00,4730.305,4738.345,4729.535,4736.215,1500,0.5216080000000007
2026-05-07 10:40:00+00:00,4736.315,4739.725,4735.938,4738.925,1227,0.5210138549307295
2026-05-07 10:45:00+00:00,4738.845,4739.605,4735.575,4735.915,1293,0.49197061098221434
2026-05-07 10:50:00+00:00,4735.915,4737.785,4735.185,4736.935,1214,0.5180823723229079
2026-05-07 10:55:00+00:00,4736.975,4737.735,4735.175,4735.585,1406,0.5283243243243104
2026-05-07 11:00:00+00:00,4735.895,4737.045,4734.535,4735.325,1749,0.5161989708404862
2026-05-07 11:05:00+00:00,4735.325,4735.515,4732.125,4733.585,1503,0.5200552228875661
2026-05-07 11:10:00+00:00,4733.555,4733.785,4728.145,4730.035,1520,0.5193506578947353
2026-05-07 11:15:00+00:00,4730.025,4731.095,4727.115,4730.275,1826,0.521628148959491
2026-05-07 11:20:00+00:00,4730.215,4735.215,4728.605,4734.075,1718,0.5389965075669547
2026-05-07 11:25:00+00:00,4734.105,4736.425,4730.515,4732.505,1929,0.5362721617418446
2026-05-07 11:30:00+00:00,4732.555,4735.025,4731.675,4733.825,1557,0.548809890815683
2026-05-07 11:35:00+00:00,4733.835,4737.025,4733.178,4735.155,1974,0.5265597771023345
2026-05-07 11:40:00+00:00,4735.175,4737.965,4734.085,4736.645,1442,0.5540998613037565
2026-05-07 11:45:00+00:00,4736.675,4739.515,4735.155,4736.135,1634,0.5460128518971762
2026-05-07 11:50:00+00:00,4736.105,4739.535,4733.835,4739.445,2004,0.5353408183632786
2026-05-07 11:55:00+00:00,4739.445,4743.585,4738.345,4742.605,2236,0.5466100178890967
2026-05-07 12:00:00+00:00,4742.785,4745.775,4739.385,4740.915,2713,0.5378201253225194
2026-05-07 12:05:00+00:00,4740.885,4744.065,4739.535,4740.435,2323,0.544364614722327
2026-05-07 12:10:00+00:00,4740.435,4746.085,4739.965,4744.005,2755,0.5251455535390107
2026-05-07 12:15:00+00:00,4743.975,4747.025,4742.325,4742.635,2641,0.5237743279060881
2026-05-07 12:20:00+00:00,4742.595,4743.525,4734.125,4735.355,2664,0.5320424174174017
2026-05-07 12:25:00+00:00,4735.495,4739.185,4733.228,4737.885,1930,0.5417979274611234
2026-05-07 12:30:00+00:00,4737.915,4749.335,4737.095,4747.065,2036,0.5805260314341744
2026-05-07 12:35:00+00:00,4746.875,4749.475,4743.695,4746.025,2297,0.5276003482803756
2026-05-07 12:40:00+00:00,4745.995,4751.555,4745.545,4751.055,2115,0.5241999999999768
2026-05-07 12:45:00+00:00,4751.185,4752.435,4747.715,4751.815,2203,0.5418098048116031
2026-05-07 12:50:00+00:00,4751.945,4752.455,4746.995,4747.665,1881,0.5602238171185704
2026-05-07 12:55:00+00:00,4747.725,4749.975,4744.868,4749.955,2179,0.5242487379531761
2026-05-07 13:00:00+00:00,4749.915,4750.065,4737.655,4738.615,2975,0.5457425210084036
