ts,open,high,low,close,volume
2026-03-31 01:40:00+00:00,22938.3,22942.7,22922.7,22924.4,512
2026-03-31 01:45:00+00:00,22925.2,22928.0,22918.3,22923.2,571
2026-03-31 01:50:00+00:00,22922.4,22934.8,22921.5,22933.7,521
2026-03-31 01:55:00+00:00,22934.4,22935.2,22917.2,22918.5,565
2026-03-31 02:00:00+00:00,22918.2,22918.2,22876.9,22876.9,1037
2026-03-31 02:05:00+00:00,22877.2,22892.9,22840.5,22857.3,1096
2026-03-31 02:10:00+00:00,22857.9,22871.2,22847.9,22864.0,1008
2026-03-31 02:15:00+00:00,22864.0,22873.2,22854.3,22872.7,922
2026-03-31 02:20:00+00:00,22872.9,22886.2,22868.5,22876.0,820
2026-03-31 02:25:00+00:00,22876.2,22881.5,22871.0,22873.9,646
2026-03-31 02:30:00+00:00,22875.0,22877.9,22855.0,22857.4,851
2026-03-31 02:35:00+00:00,22857.7,22871.5,22857.2,22858.9,704
2026-03-31 02:40:00+00:00,22859.0,22866.7,22853.3,22858.5,733
2026-03-31 02:45:00+00:00,22858.8,22860.8,22843.4,22851.2,977
2026-03-31 02:50:00+00:00,22850.8,22864.4,22845.4,22850.7,919
2026-03-31 02:55:00+00:00,22850.7,22863.9,22842.0,22863.5,929
2026-03-31 03:00:00+00:00,22861.4,22900.5,22857.2,22889.8,1220
2026-03-31 03:05:00+00:00,22889.9,22892.4,22861.0,22868.7,1159
2026-03-31 03:10:00+00:00,22869.4,22876.3,22827.5,22839.4,1159
2026-03-31 03:15:00+00:00,22839.5,22844.4,22796.7,22808.8,1177
2026-03-31 03:20:00+00:00,22806.7,22820.7,22783.4,22799.4,1203
2026-03-31 03:25:00+00:00,22798.7,22833.4,22797.4,22830.5,1192
2026-03-31 03:30:00+00:00,22831.3,22835.7,22809.7,22818.2,1178
2026-03-31 03:35:00+00:00,22818.3,22914.9,22817.8,22890.7,1260
2026-03-31 03:40:00+00:00,22890.2,22978.8,22868.7,22976.4,1272
2026-03-31 03:45:00+00:00,22976.7,23100.5,22969.8,23064.9,1389
2026-03-31 03:50:00+00:00,23064.4,23074.7,23009.5,23039.8,1346
2026-03-31 03:55:00+00:00,23039.2,23048.0,22999.2,23019.7,1316
2026-03-31 04:00:00+00:00,23019.7,23058.8,23006.0,23020.7,1302
2026-03-31 04:05:00+00:00,23019.9,23026.3,22981.5,22986.8,1280
2026-03-31 04:10:00+00:00,22986.7,23013.7,22978.4,23007.5,1279
2026-03-31 04:15:00+00:00,23007.8,23045.4,23002.7,23041.8,1260
2026-03-31 04:20:00+00:00,23041.5,23094.5,23041.5,23093.3,1265
2026-03-31 04:25:00+00:00,23093.3,23142.9,23090.3,23133.2,1291
2026-03-31 04:30:00+00:00,23133.0,23186.8,23131.0,23185.9,1306
2026-03-31 04:35:00+00:00,23184.9,23209.4,23172.5,23205.0,1298
2026-03-31 04:40:00+00:00,23205.4,23215.0,23177.4,23182.3,1278
2026-03-31 04:45:00+00:00,23181.5,23183.3,23161.3,23165.0,1239
2026-03-31 04:50:00+00:00,23164.2,23191.9,23158.8,23177.3,1265
2026-03-31 04:55:00+00:00,23177.7,23180.8,23154.9,23157.8,1241
2026-03-31 05:00:00+00:00,23157.4,23161.0,23140.9,23146.0,1169
2026-03-31 05:05:00+00:00,23145.5,23164.9,23142.4,23153.2,1216
2026-03-31 05:10:00+00:00,23154.2,23159.7,23146.5,23154.9,1200
2026-03-31 05:15:00+00:00,23153.4,23174.9,23151.4,23161.7,1209
2026-03-31 05:20:00+00:00,23161.8,23182.5,23154.7,23162.5,1187
2026-03-31 05:25:00+00:00,23163.5,23173.9,23153.2,23166.4,1159
2026-03-31 05:30:00+00:00,23166.0,23174.8,23152.3,23157.7,1147
2026-03-31 05:35:00+00:00,23157.9,23172.2,23155.0,23162.4,1119
2026-03-31 05:40:00+00:00,23162.2,23171.9,23143.4,23169.4,1111
2026-03-31 05:45:00+00:00,23169.3,23176.9,23163.9,23175.9,1064
2026-03-31 05:50:00+00:00,23175.5,23222.0,23175.5,23197.5,1180
2026-03-31 05:55:00+00:00,23196.9,23196.9,23163.4,23163.7,1112
2026-03-31 06:00:00+00:00,23163.5,23174.4,23159.0,23173.2,1087
2026-03-31 06:05:00+00:00,23173.4,23213.9,23167.4,23198.9,1118
2026-03-31 06:10:00+00:00,23198.8,23215.3,23195.2,23198.3,1013
2026-03-31 06:15:00+00:00,23198.3,23202.9,23173.5,23173.7,1016
2026-03-31 06:20:00+00:00,23174.2,23181.4,23168.4,23170.7,1013
2026-03-31 06:25:00+00:00,23170.4,23177.8,23166.3,23169.4,943
2026-03-31 06:30:00+00:00,23169.5,23178.4,23159.2,23160.4,1049
2026-03-31 06:35:00+00:00,23160.5,23162.4,23151.3,23156.7,1029
2026-03-31 06:40:00+00:00,23156.4,23157.9,23148.4,23150.3,975
2026-03-31 06:45:00+00:00,23150.0,23152.8,23130.7,23137.4,983
2026-03-31 06:50:00+00:00,23138.2,23161.2,23138.2,23145.4,1048
2026-03-31 06:55:00+00:00,23145.7,23146.4,23133.4,23136.9,999
2026-03-31 07:00:00+00:00,23136.9,23150.2,23136.9,23139.3,1017
2026-03-31 07:05:00+00:00,23139.5,23148.0,23131.2,23140.2,968
2026-03-31 07:10:00+00:00,23140.4,23145.5,23136.9,23143.8,884
2026-03-31 07:15:00+00:00,23143.3,23154.2,23141.4,23150.3,929
2026-03-31 07:20:00+00:00,23149.9,23160.2,23135.9,23139.8,956
2026-03-31 07:25:00+00:00,23139.5,23141.8,23113.4,23119.8,1069
2026-03-31 07:30:00+00:00,23120.0,23138.3,23118.3,23130.4,1058
2026-03-31 07:35:00+00:00,23130.5,23131.8,23115.4,23117.5,969
2026-03-31 07:40:00+00:00,23117.8,23127.8,23112.4,23124.7,974
2026-03-31 07:45:00+00:00,23124.9,23131.7,23100.9,23102.2,1013
2026-03-31 07:50:00+00:00,23102.4,23110.2,23097.2,23106.2,910
2026-03-31 07:55:00+00:00,23106.0,23107.4,23098.3,23101.7,886
2026-03-31 08:00:00+00:00,23101.4,23104.4,23091.7,23099.4,1030
2026-03-31 08:05:00+00:00,23099.4,23102.4,23084.9,23087.3,1002
2026-03-31 08:10:00+00:00,23087.4,23087.8,23065.5,23066.3,1011
2026-03-31 08:15:00+00:00,23066.2,23083.8,23052.3,23079.2,1140
2026-03-31 08:20:00+00:00,23078.8,23110.3,23078.4,23108.4,1098
2026-03-31 08:25:00+00:00,23108.4,23121.8,23098.4,23106.0,1097
2026-03-31 08:30:00+00:00,23106.2,23134.5,23097.7,23123.9,1100
2026-03-31 08:35:00+00:00,23125.0,23128.2,23112.4,23118.4,1064
2026-03-31 08:40:00+00:00,23118.5,23127.3,23112.8,23125.9,1054
2026-03-31 08:45:00+00:00,23125.7,23150.4,23118.5,23147.4,1095
2026-03-31 08:50:00+00:00,23148.0,23156.5,23130.4,23135.3,1090
2026-03-31 08:55:00+00:00,23135.4,23141.5,23125.4,23127.9,1030
2026-03-31 09:00:00+00:00,23129.4,23131.2,23104.5,23115.0,1140
2026-03-31 09:05:00+00:00,23115.0,23116.9,23090.0,23093.3,1103
2026-03-31 09:10:00+00:00,23094.2,23100.0,23084.3,23093.8,1094
2026-03-31 09:15:00+00:00,23093.9,23112.3,23088.4,23109.3,1045
2026-03-31 09:20:00+00:00,23109.0,23136.7,23104.7,23123.7,1121
2026-03-31 09:25:00+00:00,23123.9,23127.0,23097.3,23106.9,1137
2026-03-31 09:30:00+00:00,23106.0,23120.5,23095.0,23105.0,1178
2026-03-31 09:35:00+00:00,23104.9,23112.7,23087.5,23107.0,1093
2026-03-31 09:40:00+00:00,23107.5,23113.9,23083.7,23089.5,932
2026-03-31 09:45:00+00:00,23090.5,23096.0,23083.5,23095.2,893
2026-03-31 09:50:00+00:00,23094.9,23105.2,23090.4,23104.4,931
2026-03-31 09:55:00+00:00,23103.7,23126.2,23100.4,23110.0,1030
2026-03-31 10:00:00+00:00,23111.5,23118.2,23086.4,23118.2,1205
2026-03-31 10:05:00+00:00,23118.0,23127.4,23096.0,23100.2,1154
2026-03-31 10:10:00+00:00,23100.2,23106.8,23067.4,23083.4,1141
