ts,open,high,low,close,volume
2026-03-31 02:55:00+00:00,6326.2,6329.3,6324.6,6328.9,360
2026-03-31 03:00:00+00:00,6329.0,6336.3,6327.3,6333.8,693
2026-03-31 03:05:00+00:00,6333.9,6334.6,6328.2,6329.3,620
2026-03-31 03:10:00+00:00,6329.3,6330.8,6321.2,6323.6,606
2026-03-31 03:15:00+00:00,6323.6,6324.6,6314.8,6317.3,618
2026-03-31 03:20:00+00:00,6317.1,6320.2,6310.8,6315.6,605
2026-03-31 03:25:00+00:00,6315.6,6323.3,6315.3,6322.6,627
2026-03-31 03:30:00+00:00,6322.6,6323.9,6318.4,6320.1,590
2026-03-31 03:35:00+00:00,6320.2,6341.6,6320.1,6336.2,747
2026-03-31 03:40:00+00:00,6336.3,6354.7,6330.2,6354.3,837
2026-03-31 03:45:00+00:00,6354.6,6384.2,6352.9,6375.9,989
2026-03-31 03:50:00+00:00,6375.7,6378.3,6364.3,6371.4,956
2026-03-31 03:55:00+00:00,6371.6,6373.4,6363.3,6367.9,841
2026-03-31 04:00:00+00:00,6367.9,6374.6,6363.1,6364.9,858
2026-03-31 04:05:00+00:00,6364.9,6366.3,6356.2,6357.4,780
2026-03-31 04:10:00+00:00,6357.4,6364.3,6355.6,6363.1,790
2026-03-31 04:15:00+00:00,6362.9,6372.9,6361.9,6372.1,774
2026-03-31 04:20:00+00:00,6372.3,6385.6,6372.1,6384.3,715
2026-03-31 04:25:00+00:00,6384.3,6394.6,6383.6,6392.4,817
2026-03-31 04:30:00+00:00,6392.6,6403.8,6392.2,6403.3,892
2026-03-31 04:35:00+00:00,6403.1,6409.1,6400.2,6408.1,868
2026-03-31 04:40:00+00:00,6408.3,6410.1,6401.8,6403.2,837
2026-03-31 04:45:00+00:00,6403.2,6403.8,6397.9,6398.6,737
2026-03-31 04:50:00+00:00,6398.6,6405.4,6397.3,6401.4,769
2026-03-31 04:55:00+00:00,6401.7,6402.4,6396.8,6397.7,726
2026-03-31 05:00:00+00:00,6397.7,6398.4,6393.9,6395.3,592
2026-03-31 05:05:00+00:00,6395.3,6400.8,6395.1,6399.3,636
2026-03-31 05:10:00+00:00,6399.3,6400.7,6397.6,6399.6,525
2026-03-31 05:15:00+00:00,6399.7,6403.9,6398.8,6401.4,655
2026-03-31 05:20:00+00:00,6401.4,6406.1,6399.8,6401.8,556
2026-03-31 05:25:00+00:00,6401.9,6405.1,6399.8,6403.6,461
