ts,open,high,low,close,volume
2026-04-06 13:20:00+00:00,1.15493,1.15512,1.15489,1.15505,165
2026-04-06 13:25:00+00:00,1.1549800000000001,1.15499,1.1546,1.15479,131
2026-04-06 13:30:00+00:00,1.15479,1.15489,1.15458,1.15489,209
2026-04-06 13:35:00+00:00,1.15489,1.15502,1.1547399999999999,1.15487,153
2026-04-06 13:40:00+00:00,1.15487,1.15514,1.15477,1.1551,161
2026-04-06 13:45:00+00:00,1.15509,1.15511,1.1537600000000001,1.15495,787
2026-04-06 13:50:00+00:00,1.15495,1.15506,1.15476,1.15476,348
2026-04-06 13:55:00+00:00,1.15476,1.15502,1.15475,1.1548,211
2026-04-06 14:00:00+00:00,1.1548,1.15499,1.15468,1.1549,348
2026-04-06 14:05:00+00:00,1.1549,1.15494,1.1547,1.15479,225
2026-04-06 14:10:00+00:00,1.15479,1.15487,1.1541299999999999,1.15429,258
2026-04-06 14:15:00+00:00,1.15429,1.15449,1.15414,1.15428,323
2026-04-06 14:20:00+00:00,1.15428,1.15438,1.154,1.15409,324
2026-04-06 14:25:00+00:00,1.15409,1.15431,1.15394,1.1543,267
2026-04-06 14:30:00+00:00,1.1543,1.1544,1.1542,1.15433,218
2026-04-06 14:35:00+00:00,1.15433,1.15445,1.15414,1.15444,258
2026-04-06 14:40:00+00:00,1.15444,1.15458,1.1543,1.15435,174
2026-04-06 14:45:00+00:00,1.15435,1.15475,1.15435,1.1547,233
2026-04-06 14:50:00+00:00,1.1547,1.15478,1.15449,1.1546,196
2026-04-06 14:55:00+00:00,1.1546,1.15466,1.15449,1.15456,212
2026-04-06 15:00:00+00:00,1.15456,1.1548,1.15444,1.1546,253
2026-04-06 15:05:00+00:00,1.15459,1.15483,1.15452,1.15466,172
2026-04-06 15:10:00+00:00,1.15466,1.15466,1.1544,1.15454,217
2026-04-06 15:15:00+00:00,1.15454,1.15463,1.1544,1.1544699999999999,269
2026-04-06 15:20:00+00:00,1.1544699999999999,1.15449,1.15421,1.15442,264
2026-04-06 15:25:00+00:00,1.15442,1.15465,1.15433,1.1546,261
2026-04-06 15:30:00+00:00,1.1546,1.15487,1.15452,1.15485,293
2026-04-06 15:35:00+00:00,1.15485,1.15527,1.15476,1.15518,323
2026-04-06 15:40:00+00:00,1.15518,1.15519,1.15496,1.15514,313
2026-04-06 15:45:00+00:00,1.15514,1.1554,1.15513,1.15526,285
2026-04-06 15:50:00+00:00,1.15525,1.15545,1.15512,1.15544,277
2026-04-06 15:55:00+00:00,1.15544,1.15545,1.15526,1.1553200000000001,277
2026-04-06 16:00:00+00:00,1.1553200000000001,1.1554,1.15511,1.1552,345
2026-04-06 16:05:00+00:00,1.1552,1.15548,1.1549,1.15536,396
2026-04-06 16:10:00+00:00,1.15545,1.1556,1.1553,1.15554,258
2026-04-06 16:15:00+00:00,1.15554,1.15556,1.1553499999999999,1.1554,201
2026-04-06 16:20:00+00:00,1.1554,1.1556,1.1553200000000001,1.15553,279
2026-04-06 16:25:00+00:00,1.15553,1.15571,1.1553499999999999,1.15571,269
2026-04-06 16:30:00+00:00,1.15571,1.15601,1.1555900000000001,1.15575,589
2026-04-06 16:35:00+00:00,1.15577,1.15591,1.15547,1.15564,483
2026-04-06 16:40:00+00:00,1.15564,1.15578,1.15546,1.1555900000000001,479
2026-04-06 16:45:00+00:00,1.1555900000000001,1.15585,1.15547,1.15558,501
2026-04-06 16:50:00+00:00,1.15558,1.15601,1.15546,1.15589,411
2026-04-06 16:55:00+00:00,1.1559300000000001,1.15611,1.15567,1.15599,396
2026-04-06 17:00:00+00:00,1.15599,1.15661,1.15562,1.15564,779
2026-04-06 17:05:00+00:00,1.15568,1.15581,1.15534,1.15555,680
2026-04-06 17:10:00+00:00,1.15555,1.15588,1.1553499999999999,1.15584,530
2026-04-06 17:15:00+00:00,1.15584,1.1562999999999999,1.15575,1.15621,632
2026-04-06 17:20:00+00:00,1.15621,1.15658,1.15598,1.15644,605
2026-04-06 17:25:00+00:00,1.15645,1.15671,1.15628,1.15656,488
2026-04-06 17:30:00+00:00,1.15656,1.15692,1.15644,1.1569,595
