ts,open,high,low,close,volume,spread
2022-05-31 10:05:00+00:00,1850.018,1850.448,1849.578,1850.228,337,0.38687240356082875
2022-05-31 10:10:00+00:00,1850.248,1851.008,1849.988,1849.988,492,0.3377012195121884
2022-05-31 10:15:00+00:00,1849.998,1850.588,1849.628,1849.848,428,0.301422897196258
2022-05-31 10:20:00+00:00,1849.918,1849.968,1848.708,1849.218,531,0.38210546139358353
2022-05-31 10:25:00+00:00,1849.238,1849.478,1848.823,1848.908,294,0.36125510204080724
2022-05-31 10:30:00+00:00,1848.898,1849.708,1848.858,1849.418,372,0.3640134408601931
2022-05-31 10:35:00+00:00,1849.398,1849.476,1847.228,1847.788,616,0.35447889610389266
2022-05-31 10:40:00+00:00,1847.853,1850.358,1847.808,1850.148,669,0.3178056801195724
2022-05-31 10:45:00+00:00,1850.198,1850.688,1849.879,1850.358,380,0.33790789473683247
2022-05-31 10:50:00+00:00,1850.358,1850.358,1848.098,1848.548,665,0.37561503759398374
2022-05-31 10:55:00+00:00,1848.508,1849.148,1848.148,1849.078,728,0.35012637362637555
2022-05-31 11:00:00+00:00,1849.108,1849.298,1846.598,1847.253,757,0.36917305151914365
2022-05-31 11:05:00+00:00,1847.223,1847.988,1846.524,1847.518,818,0.3749242053789693
2022-05-31 11:10:00+00:00,1847.538,1850.583,1847.218,1850.148,760,0.3867526315789402
2022-05-31 11:15:00+00:00,1850.128,1850.528,1849.484,1849.718,524,0.38813740458014706
2022-05-31 11:20:00+00:00,1849.694,1850.033,1849.063,1849.133,514,0.3700311284046691
2022-05-31 11:25:00+00:00,1849.118,1849.773,1848.268,1849.138,509,0.36287426326129213
2022-05-31 11:30:00+00:00,1849.138,1849.475,1848.295,1848.529,482,0.3607261410788389
2022-05-31 11:35:00+00:00,1848.543,1850.123,1848.438,1849.598,548,0.3488156934306629
2022-05-31 11:40:00+00:00,1849.528,1849.698,1848.773,1848.873,396,0.342520202020188
2022-05-31 11:45:00+00:00,1848.848,1848.883,1847.128,1847.258,682,0.3664574780058654
2022-05-31 11:50:00+00:00,1847.258,1848.338,1847.068,1847.138,602,0.3300531561461915
2022-05-31 11:55:00+00:00,1847.108,1849.543,1844.488,1848.703,1435,0.33178048780487823
2022-05-31 12:00:00+00:00,1848.703,1850.464,1848.244,1849.403,1145,0.4137388646288112
2022-05-31 12:05:00+00:00,1849.403,1850.203,1848.174,1850.163,839,0.3961918951132314
